product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,social connectedness,environment,self_sufficiency,transparency_authenticity,tradition,individuality,diversity_equality,privacy,status,thrift_value,innovation,fun_adventure,health
Bose SoundDock Series II Digital Music System for iPod,Electronics,3,4,6,N,Y,"Too pricy for the value, though I enjoy it everyday","I listen to this music system almost everyday - not only because the sound quality is so superior but also because my ipod touch connects to wifi and I can play iradio, pandora and other music streaming sites. Though it is superior to any other docking station I came across, it doesn't justify $300 price tag. One could choose comparable sony music system for much less price. So, I take out 1 point for the hefty price tag. Second, equlizer adjustments are badly missing. Few simple rock/pop/classic adjustments would have been added. Though I can change it in my ipod touch, I dont like changing settings in ipod touch for each song I play. I wanted that feature in the music system's remote control. For the price I paid, I think it is a genuine expectation. So, I take out another point. And 3/5 is just fair to the fact that I enjoy listening to it everyday.",9/23/2010,,,,,,,,,,,,,
Beats urBeats In-Ear Headphone - Space Gray,Electronics,5,0,0,N,Y,Five Stars,Great product and great service.,2/4/2015,,,,,,,,,,,,,
AmazonBasics High Speed HDMI Cable,Electronics,5,0,0,N,Y,Five Stars,Exactly as expected,11/27/2014,,,,,,,,,,,,,
LG ANWL100W Digital Device - Black,Electronics,5,0,0,N,Y,awesome,awesome buy at $20 bucks and works great and has been working perfectly for.the last month. would recommend for anyone wanting to hang the TV or Aston connect to PC as a wireless display device,1/3/2013,,,,,,,,,,,,,
Apple iPod touch (5th Generation) NEWEST MODEL,Electronics,5,0,0,N,Y,iPod touch 5 th generation,Love it especially after the upgrade. Had no problems. Best version yet!<br />I would definitely recommend this product to anyone.,10/2/2013,,,,,,,,,,,,,
Sony Noise Canceling On-Ear headphones,Electronics,5,5,5,N,Y,Awesome for the price,"I have co-workers who love to whistle constantly, yell into phones, audibly fart, and make other noises which I can't identify. Their jobs are menial and require little attention, while I am forced to write programming in the same room, separated by a thin, porous cubicle wall. These headphones have prevented at least 3 homicides to date, probably more. They sound great, and the noise cancelling abilities are decent.",2/6/2014,,,,,,,,,,,,,
"Memorex High Performance AA Alkaline Batteries, 50 Pack",Electronics,4,0,0,N,N,Works fine for all electronics goods,Its really works fine for my items as well as my son's toys. We both are happy with this.,8/22/2006,,,,,,,,,,,,,
Bunker Bomb with Super Shaker SBC575ss,Electronics,4,0,0,N,Y,good enough to wake my grand,Arrived on time. good enough to wake my grand daughter,5/23/2015,,,,,,,,,,,,,
SanDisk Sansa e270 6 GB MP3 Player with SD Expansion Slot,Electronics,4,6,7,N,N,"Finally, the drag and drop MP3 player I have always wanted","I have had the Sony Network Walkman and the Apple Nano Ipod. <br /> <br />Both sucked with the proprietary software to get MP3s on to the device. <br /> <br />This is the best MP3 player out there right now. <br /> <br />The only reason why I gave it 4 starts was due to the USB cable which has a proprietary connector. If you lose this cable, you are screwed and will have to try and buy a replacement from SanDisk.",6/21/2006,,,,,,,,,,,,,
Altec Lansing M604 Powered Audio System for Zune,Electronics,5,0,0,N,N,Great,"This is REALLY great. It sounds similar to my husband's Bose. He has an Ipod, I have a Zune. The sound is crisp and clear and has great base. I bought 2!",1/24/2008,,,,,,,,,,,,,
Cable Matters Mini DisplayPort (Thunderbolt 2 Port Compatible) to HDTV Cable,Electronics,5,0,0,N,Y,Works great w/ 2012 Mac Book Pro that dual-boots OS X & Windows 7,I use this cable to connect to a DLP projector and it works great every time. I use it with my 2012 Mac Book Pro which dual-boots OS X and Windows 7 64-bit and it never fails on either OS.,12/3/2012,,,,,,,,,,,,,
Apple Earbuds for All iPod Models and Digital Audio Players,Electronics,5,1,1,N,N,Great item!,"I bought these from Apple, and I msut say they are jsut GREAT! <br />Pros: <br />-Almost-noise cancelling, when off you can still ahve convorsations. <br />-Comfertable fit! And it comes in Medium, LArge, and small sizes! <br />-Strong cord. <br />Cons: <br />-Hard to get used to at first <br />-sometimes you ahve to really push hard to get them in <br /> <br />Really, that's it! I prefer them A LOT over the base earphones. In all, these are a great edition for ANY iPod or msuic lsitening device! :D",1/13/2005,,,,,,,,,,,,,
Creative Zen Vision: M 30 GB MP3 and Video Player,Electronics,5,0,1,N,N,Nice MP3 Player,"Better sound and picture than the IPod. Easy to download songs, pictures and video. All that and $70 cheaper.",1/31/2007,,,,,,,,,,,,,
Creative Zen Mozaic Series MP3 Player,Electronics,4,1,1,N,Y,Great for price,"We've purchased many Zen products over the years and we like the small size and usebility of this model. The battery life is ridiculously long, MUCH better than the larger Zen M's but that's good because the only way to charge this little one is thru the USB (unless you purchase the charger extra I think). Zen's have been good products for us in general but they definitely have a shelf life. We don't handle them rough but accidents do happen so maybe it's that they've been dropped a certain way but each one just suddenly has stopped working at one point and it's been futile to troubleshoot it or reinstall the firmware. It's been frustrating and we are hopeful the Mosaics will last longer than the M's. We are not big users of the firmware for creating playlists and we would probably have an easier time if we learned how to use the software more effectively. But that's our own fault, not Creative's. My recommendation is that if you can get away with the smaller GB model like this 4gb Mosaic, the price and all it's other positive features makes it the perfect little Mp3. Would definitely buy another one if we were looking.",10/14/2009,,,,,,,,,,,,,
JBL Balboa 10 Two-Way 5-Inch Bookshelf Speakers (Pair) (Discontinued by Manufacturer),Electronics,3,35,44,Y,N,Nice size and good looks...,"I was excited to get these speakers and planned to add them to my system as a pair of back speakers to complement to two studio monitors and mid-size two-way speakers from Acoustic Research. I planned to drive them through my vintage Pioneer integrated amp.<br /><br />With all the power needed, I hooked up the speakers. They are very easy to connect - either with plain wire ends or connectors, simply thread the finger-nuts down tight and the speakers are connected with color-coded terminals.<br /><br />The front grills remove easily and snap back on positively.<br /><br />The black cabinets will go well with most systems.<br /><br />In short a good looking speaker that's easy to connect, and small enough to place in a number of locations.<br /><br />I turned on my amp and started playing a favorite CD. I'm sorry to say that the speakers were not pleasing to my ears. Keep in mind that speaker \\""sound\\"" is subjective. I have Infinity Reference series speakers in my cars, Acoustic Research studio monitors in my house (the old \\""real\\"" AR speakers), and Bose system for the \\""good\\"" TV in the family room. The sound I like is no doubt tied to my habit of listening to these speakers.<br /><br />I found the JBL Balboa to be hollow sounding. While crisp and clean, they are overly loud in the mid-range. The bass wasn't as solid as my other speakers.<br /><br />These are good speakers for low volume-level listening and would probably work as an element in a low- or mid-level surround-sound system as speakers for secondary sound. But placed in the middle of a high-end stereo system they were out of place. They're a good value for the price but don't expect to \\""Wow\\"" anyone with them.",10/28/2010,,,,,,,,,,,,,
Beats Solo HD On-Ear Headphone,Electronics,5,0,0,N,Y,beats solo review,What can I say! so far it seems as though I's making my grandchildren happy because this item was purchased for my granddaughter. She looooooves them!! I'm glad I could make her happy.,1/23/2013,,,,,,,,,,,,,
HDMI-DVI Cables,Electronics,5,0,0,N,Y,Works Great,Works Great. No problems. Just plugged it in and it did it's job. Now my TV is connected to my computer and I can use it as both a computer screen and a TV by just switching from HDMI to TV on the remote control SOURCE button.,4/23/2013,,,,,,,,,,,,,
Altec Lansing iMW725 inMotion Air Universal Wireless Speaker (Discontinued by Manufacturer),Electronics,3,0,1,N,Y,Good sound but included adapter stopped working,"The sound from this thing is amazing. The base is rich and room-filling. On several occasions I've used it with the provided adapter connected to a laptop. After about 10 used, the adapter stopped working. When I tried to pair it to the device, the speaker would just turn off. I've performed this within the auto-turn-off time frame. I don't know if I am missing something and reading manual doesn't help. I am still happy with it on use with a smartphone but wish that connection to the pc still works.",9/27/2012,,,,,,,,,,,,,
Cosmos ® Black Color Lychee Pattern PU Leather Protection Case Box for Bose SoundLink Mini Bluetooth Speaker,Electronics,5,0,0,N,Y,Can't go wrong here,This case was actually better than the one offer by Bose at a fraction of the cost.,5/24/2015,,,,,,,,,,,,,
Omaker M3 Outdoor Sport Rugged Square Design SplashProof&Shockproof Portable Bluetooth Speaker with NFC Tap & Play Technology,Electronics,5,0,0,N,Y,Five Stars,Thank you,10/12/2014,,,,,,,,,,,,,
Nike SHJ036 Flexible Earhook Headphone,Electronics,5,1,1,N,N,Great Earhook Headphone by Nike,"My ears are hard to fit (small holes?) and these earhook headphones are great. The earhooks are completely adjustable and feel comfortable for hours of wear. I don't run, so I don't know how stable they are but I believe they would be fine. I recommend these to anyone. Wynn B.",2/10/2008,,,,,,,,,,,,,
